dataset_name,user_id,item_id,score,dominant_factors
ml1m,49,750,4.638422966003418,"f21,f15,f9"
ml1m,49,3022,4.63631534576416,"f7,f21,f8"
ml1m,49,912,4.616184711456299,"f20,f21,f15"
ml1m,49,904,4.6050896644592285,"f21,f15,f8"
ml1m,50,2905,4.271677017211914,"f5,f28,f10"
ml1m,50,3338,4.1858744621276855,"f7,f5,f27"
ml1m,50,1148,4.149015426635742,"f5,f9,f7"
ml1m,50,2019,4.097817420959473,"f21,f5,f12"
ml1m,50,858,4.097329616546631,"f5,f15,f21"
ml1m,50,1207,4.08355712890625,"f5,f30,f8"
ml1m,50,3022,4.07599401473999,"f7,f5,f10"
ml1m,50,527,4.0755462646484375,"f5,f22,f10"
ml1m,50,750,4.070627212524414,"f21,f15,f9"
ml1m,50,3306,4.066956520080566,"f5,f15,f21"
