dataset_name,model_name,user_id,item_id,rank,score,dominant_factors,fidelity_at_2,fidelity_at_3
ml_latest_small,coupled_nmf,24,1104,7,4.187220573425293,"f23,f1,f21",0.06885922700166702,0.10062842071056366
ml_latest_small,coupled_nmf,24,750,8,4.171506404876709,"f35,f38,f39",0.07783551514148712,0.11439207196235657
ml_latest_small,coupled_nmf,24,7371,9,4.163510322570801,"f27,f35,f21",0.070466548204422,0.10297055542469025
ml_latest_small,coupled_nmf,24,527,10,4.152009010314941,"f1,f11,f27",0.09928871691226959,0.14099523425102234
ml_latest_small,coupled_nmf,25,1204,1,5.366965293884277,"f26,f18,f22",0.06771300733089447,0.09987165778875351
ml_latest_small,coupled_nmf,25,898,2,5.319621562957764,"f3,f30,f26",0.06509535759687424,0.09585317224264145
ml_latest_small,coupled_nmf,25,2959,3,5.297245502471924,"f16,f38,f14",0.09537269175052643,0.13796395063400269
ml_latest_small,coupled_nmf,25,904,4,5.292004585266113,"f26,f14,f22",0.0747709572315216,0.10692369937896729
ml_latest_small,coupled_nmf,25,1235,5,5.243502616882324,"f39,f22,f7",0.06568370759487152,0.0968158096075058
ml_latest_small,coupled_nmf,25,908,6,5.2374114990234375,"f3,f40,f26",0.07313971221446991,0.10812223702669144
ml_latest_small,coupled_nmf,25,318,7,5.215611934661865,"f13,f38,f36",0.08493052423000336,0.12429791688919067
ml_latest_small,coupled_nmf,25,1104,8,5.2055344581604,"f26,f23,f3",0.06480486690998077,0.09661848098039627
ml_latest_small,coupled_nmf,25,2160,9,5.192062854766846,"f26,f25,f27",0.06565093994140625,0.09584119915962219
ml_latest_small,coupled_nmf,25,750,10,5.18946647644043,"f39,f24,f38",0.07271574437618256,0.10882122069597244
ml_latest_small,coupled_nmf,26,1204,1,4.110814094543457,"f6,f37,f18",0.0639100968837738,0.09557701647281647
ml_latest_small,coupled_nmf,26,898,2,4.101688385009766,"f37,f33,f24",0.07019796222448349,0.10251904278993607
ml_latest_small,coupled_nmf,26,2959,3,4.094352722167969,"f16,f14,f17",0.10117428749799728,0.1438758671283722
ml_latest_small,coupled_nmf,26,904,4,4.0848069190979,"f6,f26,f14",0.06941283494234085,0.10323164612054825
ml_latest_small,coupled_nmf,26,1235,5,4.0273661613464355,"f40,f39,f7",0.06903845816850662,0.10247833281755447
ml_latest_small,coupled_nmf,26,318,6,4.024684906005859,"f37,f16,f36",0.08467964828014374,0.12655849754810333
ml_latest_small,coupled_nmf,26,908,7,4.01751708984375,"f40,f24,f14",0.07687011361122131,0.10981940478086472
ml_latest_small,coupled_nmf,26,1104,8,4.011354446411133,"f23,f1,f40",0.06897656619548798,0.10118907690048218
ml_latest_small,coupled_nmf,26,1223,9,4.001323223114014,"f6,f2,f7",0.06550701707601547,0.09723397344350815
ml_latest_small,coupled_nmf,26,750,10,3.9998931884765625,"f40,f24,f6",0.0788855254650116,0.11561082303524017
ml_latest_small,coupled_nmf,27,1204,1,4.39996337890625,"f18,f25,f37",0.0773238018155098,0.1155509352684021
ml_latest_small,coupled_nmf,27,898,2,4.356098175048828,"f37,f33,f20",0.08437000215053558,0.11941057443618774
ml_latest_small,coupled_nmf,27,2324,3,4.313776969909668,"f1,f14,f40",0.09153707325458527,0.13559336960315704
ml_latest_small,coupled_nmf,27,904,4,4.303255081176758,"f37,f2,f25",0.08130191266536713,0.12065351009368896
ml_latest_small,coupled_nmf,27,908,5,4.294380187988281,"f40,f1,f25",0.08742369711399078,0.1271163374185562
ml_latest_small,coupled_nmf,27,1235,6,4.2786784172058105,"f8,f27,f25",0.08324388414621353,0.12401200085878372
ml_latest_small,coupled_nmf,27,318,7,4.264204502105713,"f37,f2,f13",0.10164574533700943,0.1492140144109726
ml_latest_small,coupled_nmf,27,1272,8,4.254464149475098,"f25,f27,f40",0.0841725766658783,0.12260732054710388
ml_latest_small,coupled_nmf,27,2160,9,4.250602722167969,"f27,f25,f8",0.08642972260713577,0.12320490926504135
ml_latest_small,coupled_nmf,27,527,10,4.238028526306152,"f1,f27,f2",0.12394952774047852,0.17338202893733978
ml_latest_small,coupled_nmf,28,1204,1,3.623591423034668,"f18,f37,f2",0.10713458806276321,0.15374110639095306
ml_latest_small,coupled_nmf,28,260,2,3.619046449661255,"f2,f7,f18",0.13809117674827576,0.19365520775318146
ml_latest_small,coupled_nmf,28,1223,3,3.5508599281311035,"f2,f18,f28",0.09836213290691376,0.14530526101589203
ml_latest_small,coupled_nmf,28,904,4,3.5401928424835205,"f2,f37,f6",0.10359209030866623,0.15125784277915955
ml_latest_small,coupled_nmf,28,750,5,3.5143344402313232,"f2,f6,f1",0.1051207035779953,0.15323175489902496
ml_latest_small,coupled_nmf,28,1235,6,3.474172592163086,"f2,f7,f18",0.09841441363096237,0.14563579857349396
ml_latest_small,coupled_nmf,28,1148,7,3.4737753868103027,"f37,f2,f18",0.115373395383358,0.16822268068790436
ml_latest_small,coupled_nmf,28,2160,8,3.454740047454834,"f18,f28,f6",0.09931764006614685,0.1439846009016037
ml_latest_small,coupled_nmf,28,2324,9,3.436033010482788,"f1,f37,f18",0.09971033036708832,0.14664378762245178
ml_latest_small,coupled_nmf,28,1272,10,3.421698570251465,"f18,f37,f25",0.09562729299068451,0.13844643533229828
ml_latest_small,coupled_nmf,29,898,1,4.77989387512207,"f30,f28,f14",0.06958142668008804,0.10160841792821884
ml_latest_small,coupled_nmf,29,904,2,4.759065628051758,"f26,f14,f28",0.07715973258018494,0.11234895884990692
ml_latest_small,coupled_nmf,29,1235,3,4.694639205932617,"f7,f21,f28",0.06576745212078094,0.09629671275615692
ml_latest_small,coupled_nmf,29,908,4,4.692181587219238,"f21,f14,f30",0.07427400350570679,0.10842406004667282
ml_latest_small,coupled_nmf,29,1223,5,4.665046215057373,"f28,f26,f7",0.06894301623106003,0.10146684944629669
ml_latest_small,coupled_nmf,29,2160,6,4.664120674133301,"f28,f26,f21",0.06849215924739838,0.10136853903532028
ml_latest_small,coupled_nmf,29,1104,7,4.6588263511657715,"f23,f26,f21",0.06759814918041229,0.09881510585546494
ml_latest_small,coupled_nmf,29,2959,8,4.652473449707031,"f14,f38,f26",0.09499745815992355,0.13561229407787323
ml_latest_small,coupled_nmf,29,7371,9,4.649701118469238,"f30,f28,f7",0.06901494413614273,0.10139017552137375
ml_latest_small,coupled_nmf,29,1272,10,4.646734714508057,"f14,f30,f25",0.07441987097263336,0.1075100377202034
ml_latest_small,coupled_nmf,30,1204,1,5.279838562011719,"f10,f38,f28",0.06599296629428864,0.09818094223737717
ml_latest_small,coupled_nmf,30,898,2,5.259734630584717,"f3,f24,f37",0.06649504601955414,0.09867317974567413
ml_latest_small,coupled_nmf,30,904,3,5.200887203216553,"f10,f28,f12",0.06771998107433319,0.09946009516716003
ml_latest_small,coupled_nmf,30,2959,4,5.15076208114624,"f16,f38,f5",0.10428767651319504,0.14670345187187195
ml_latest_small,coupled_nmf,30,908,5,5.14814567565918,"f3,f40,f24",0.07542625069618225,0.11096987128257751
ml_latest_small,coupled_nmf,30,1235,6,5.1423163414001465,"f39,f40,f22",0.06553217023611069,0.09613480418920517
ml_latest_small,coupled_nmf,30,1104,7,5.126293182373047,"f23,f3,f10",0.06770050525665283,0.09965084493160248
ml_latest_small,coupled_nmf,30,750,8,5.105309009552002,"f38,f24,f39",0.07868903875350952,0.11515983194112778
ml_latest_small,coupled_nmf,30,1223,9,5.103148937225342,"f28,f22,f9",0.06653723865747452,0.09823159128427505
ml_latest_small,coupled_nmf,30,2160,10,5.094884872436523,"f28,f24,f12",0.06331314146518707,0.09309020638465881
ml_latest_small,coupled_nmf,31,1204,1,4.757687091827393,"f26,f28,f10",0.07253696024417877,0.10665562003850937
ml_latest_small,coupled_nmf,31,898,2,4.746635913848877,"f4,f33,f28",0.07698813825845718,0.1127307340502739
ml_latest_small,coupled_nmf,31,904,3,4.702058792114258,"f26,f28,f10",0.08063584566116333,0.11630801111459732
ml_latest_small,coupled_nmf,31,908,4,4.648552417755127,"f3,f26,f1",0.0743580237030983,0.10967804491519928
ml_latest_small,coupled_nmf,31,1235,5,4.610173225402832,"f8,f1,f28",0.07177034020423889,0.10393555462360382
ml_latest_small,coupled_nmf,31,2160,6,4.603604316711426,"f26,f28,f8",0.07301730662584305,0.10597673803567886
ml_latest_small,coupled_nmf,31,1104,7,4.601200103759766,"f4,f23,f1",0.07572201639413834,0.11238841712474823
ml_latest_small,coupled_nmf,31,1223,8,4.581371784210205,"f4,f28,f26",0.07824115455150604,0.11431901901960373
ml_latest_small,coupled_nmf,31,930,9,4.577212333679199,"f26,f4,f8",0.07229457050561905,0.10629405826330185
ml_latest_small,coupled_nmf,31,1272,10,4.57544469833374,"f4,f14,f3",0.07151181250810623,0.1050809919834137
ml_latest_small,coupled_nmf,32,2959,1,4.719785213470459,"f16,f14,f38",0.10510312765836716,0.15285684168338776
ml_latest_small,coupled_nmf,32,1204,2,4.646457672119141,"f18,f6,f14",0.07598007470369339,0.11104780435562134
ml_latest_small,coupled_nmf,32,898,3,4.621087074279785,"f37,f24,f14",0.07067744433879852,0.10396955907344818
ml_latest_small,coupled_nmf,32,904,4,4.589763641357422,"f6,f14,f26",0.07873792201280594,0.11529817432165146
ml_latest_small,coupled_nmf,32,858,5,4.570766448974609,"f6,f37,f14",0.10536722093820572,0.15553995966911316
ml_latest_small,coupled_nmf,32,750,6,4.539857864379883,"f6,f24,f40",0.08354844897985458,0.12387838959693909
ml_latest_small,coupled_nmf,32,1235,7,4.528149127960205,"f40,f6,f39",0.07043972611427307,0.10488304495811462
ml_latest_small,coupled_nmf,32,1104,8,4.521822929382324,"f6,f18,f40",0.0685565173625946,0.10113808512687683
ml_latest_small,coupled_nmf,32,908,9,4.514910697937012,"f40,f24,f14",0.08058182895183563,0.11786505579948425
ml_latest_small,coupled_nmf,32,1223,10,4.505302429199219,"f6,f18,f29",0.06999993324279785,0.10203339904546738
ml_latest_small,coupled_nmf,33,1204,1,4.502285957336426,"f2,f21,f12",0.07672536373138428,0.11356280744075775
ml_latest_small,coupled_nmf,33,898,2,4.501778602600098,"f21,f33,f37",0.07387658208608627,0.1098293587565422
ml_latest_small,coupled_nmf,33,904,3,4.461621284484863,"f2,f26,f12",0.08596036583185196,0.1239011213183403
ml_latest_small,coupled_nmf,33,1235,4,4.426117897033691,"f2,f15,f21",0.08085648715496063,0.1184002086520195
ml_latest_small,coupled_nmf,33,2959,5,4.424557685852051,"f16,f26,f15",0.09611804783344269,0.13785915076732635
ml_latest_small,coupled_nmf,33,908,6,4.407258987426758,"f21,f2,f26",0.08648054301738739,0.12211626023054123
ml_latest_small,coupled_nmf,33,1223,7,4.398283004760742,"f15,f2,f7",0.08895070850849152,0.12363874912261963
ml_latest_small,coupled_nmf,33,750,8,4.384174346923828,"f2,f21,f24",0.08906687051057816,0.12509456276893616
ml_latest_small,coupled_nmf,33,1104,9,4.376998424530029,"f15,f21,f26",0.08187766373157501,0.11532790958881378
ml_latest_small,coupled_nmf,33,1219,10,4.372748851776123,"f26,f15,f21",0.08645479381084442,0.12934252619743347
ml_latest_small,coupled_nmf,34,898,1,4.210719108581543,"f24,f4,f28",0.09414098411798477,0.13269926607608795
ml_latest_small,coupled_nmf,34,1204,2,4.16132116317749,"f28,f9,f24",0.07843171060085297,0.11675518751144409
ml_latest_small,coupled_nmf,34,908,3,4.064389705657959,"f24,f21,f14",0.09732362627983093,0.13663335144519806
ml_latest_small,coupled_nmf,34,904,4,4.042588710784912,"f26,f14,f28",0.0836954414844513,0.12471199035644531
ml_latest_small,coupled_nmf,34,1223,5,4.039413928985596,"f4,f28,f9",0.08955211937427521,0.1303538829088211
ml_latest_small,coupled_nmf,34,2160,6,4.033806800842285,"f24,f28,f9",0.0857631266117096,0.12370194494724274
ml_latest_small,coupled_nmf,34,7371,7,4.029608726501465,"f24,f4,f20",0.08469381928443909,0.12459313869476318
ml_latest_small,coupled_nmf,34,1104,8,4.017643928527832,"f4,f24,f23",0.08676726371049881,0.1241091936826706
ml_latest_small,coupled_nmf,34,1945,9,4.016125679016113,"f4,f23,f24",0.0869242250919342,0.12380748242139816
ml_latest_small,coupled_nmf,34,930,10,4.014439582824707,"f24,f4,f9",0.0944862887263298,0.13503307104110718
ml_latest_small,coupled_nmf,35,2959,1,5.173637866973877,"f16,f17,f38",0.1128624752163887,0.1579485386610031
ml_latest_small,coupled_nmf,35,1204,2,5.166437149047852,"f18,f17,f14",0.0695885717868805,0.10176112502813339
ml_latest_small,coupled_nmf,35,898,3,5.155677318572998,"f33,f29,f21",0.071449413895607,0.10239288210868835
ml_latest_small,coupled_nmf,35,904,4,5.070457458496094,"f26,f14,f29",0.0723254606127739,0.10701796412467957
ml_latest_small,coupled_nmf,35,1235,5,5.063274383544922,"f16,f32,f17",0.06583677232265472,0.09730765223503113
ml_latest_small,coupled_nmf,35,908,6,5.0518341064453125,"f21,f33,f40",0.07380688190460205,0.10836010426282883
ml_latest_small,coupled_nmf,35,1104,7,5.044792175292969,"f15,f18,f21",0.0652131587266922,0.09600386768579483
ml_latest_small,coupled_nmf,35,318,8,5.024870872497559,"f13,f16,f14",0.09475727379322052,0.13570444285869598
ml_latest_small,coupled_nmf,35,2160,9,5.017703056335449,"f27,f17,f18",0.06631370633840561,0.09907574206590652
ml_latest_small,coupled_nmf,35,7371,10,5.017429351806641,"f27,f15,f20",0.06856181472539902,0.10055273771286011
ml_latest_small,coupled_nmf,36,1204,1,3.1845169067382812,"f14,f22,f26",0.07449955493211746,0.11042454838752747
ml_latest_small,coupled_nmf,36,2959,2,3.155946969985962,"f16,f14,f38",0.12323705106973648,0.17134904861450195
ml_latest_small,coupled_nmf,36,898,3,3.1486244201660156,"f30,f14,f22",0.07638755440711975,0.1105460673570633
ml_latest_small,coupled_nmf,36,904,4,3.1372530460357666,"f26,f14,f22",0.0845562070608139,0.12126611918210983
ml_latest_small,coupled_nmf,36,1235,5,3.105624198913574,"f16,f22,f40",0.07335276156663895,0.10805971175432205
ml_latest_small,coupled_nmf,36,750,6,3.088439464569092,"f35,f22,f40",0.0825609639286995,0.12249187380075455
ml_latest_small,coupled_nmf,36,1104,7,3.0850303173065186,"f23,f26,f22",0.07069293409585953,0.10395526140928268
ml_latest_small,coupled_nmf,36,1223,8,3.078516960144043,"f22,f26,f28",0.07398068904876709,0.1089649572968483
ml_latest_small,coupled_nmf,36,1276,9,3.0725231170654297,"f14,f21,f22",0.0778636708855629,0.11499753594398499
ml_latest_small,coupled_nmf,36,7371,10,3.0660934448242188,"f30,f35,f21",0.07709946483373642,0.11095260828733444
ml_latest_small,coupled_nmf,37,1204,1,5.007168769836426,"f18,f17,f37",0.06940586119890213,0.10042864084243774
ml_latest_small,coupled_nmf,37,898,2,4.981051445007324,"f37,f5,f33",0.06864438205957413,0.1003929153084755
ml_latest_small,coupled_nmf,37,2959,3,4.928995132446289,"f17,f5,f16",0.09726421535015106,0.14183121919631958
ml_latest_small,coupled_nmf,37,904,4,4.920924663543701,"f26,f5,f37",0.07152202725410461,0.10457221418619156
ml_latest_small,coupled_nmf,37,1235,5,4.908909797668457,"f7,f35,f32",0.06595169007778168,0.09852106124162674
ml_latest_small,coupled_nmf,37,1104,6,4.877186298370361,"f1,f23,f5",0.06712553650140762,0.09923453629016876
ml_latest_small,coupled_nmf,37,908,7,4.875699996948242,"f40,f21,f3",0.07110824435949326,0.10587519407272339
ml_latest_small,coupled_nmf,37,2160,8,4.862993240356445,"f17,f18,f25",0.0655648335814476,0.0975593850016594
ml_latest_small,coupled_nmf,37,1223,9,4.856271266937256,"f17,f7,f29",0.0669863149523735,0.09762363135814667
ml_latest_small,coupled_nmf,37,750,10,4.84031867980957,"f35,f1,f40",0.07576620578765869,0.11050987243652344
ml_latest_small,coupled_nmf,38,2959,1,4.188695430755615,"f16,f39,f26",0.10406211018562317,0.150581955909729
ml_latest_small,coupled_nmf,38,1204,2,4.147517204284668,"f26,f6,f18",0.07608813792467117,0.1110195592045784
ml_latest_small,coupled_nmf,38,898,3,4.101029396057129,"f33,f26,f20",0.07643328607082367,0.11176298558712006
ml_latest_small,coupled_nmf,38,904,4,4.087122917175293,"f26,f6,f39",0.08808624744415283,0.12485918402671814
ml_latest_small,coupled_nmf,38,1235,5,4.085587501525879,"f39,f19,f25",0.07621246576309204,0.11186666041612625
ml_latest_small,coupled_nmf,38,4973,6,4.0610761642456055,"f26,f6,f31",0.10166268795728683,0.146036297082901
ml_latest_small,coupled_nmf,38,541,7,4.046582221984863,"f6,f26,f25",0.1045922040939331,0.15018689632415771
ml_latest_small,coupled_nmf,38,908,8,4.042553424835205,"f26,f21,f40",0.08039490878582001,0.11949963122606277
ml_latest_small,coupled_nmf,38,2160,9,4.0321879386901855,"f26,f25,f6",0.07809269428253174,0.11474314332008362
ml_latest_small,coupled_nmf,38,1104,10,4.027838706970215,"f26,f39,f6",0.07340407371520996,0.10729490965604782
ml_latest_small,coupled_nmf,39,2959,1,4.608782768249512,"f38,f39,f16",0.1163514256477356,0.17006796598434448
ml_latest_small,coupled_nmf,39,1204,2,4.558943748474121,"f10,f38,f26",0.08117196708917618,0.11914349347352982
ml_latest_small,coupled_nmf,39,898,3,4.537018775939941,"f10,f15,f26",0.0726839005947113,0.10603799670934677
ml_latest_small,coupled_nmf,39,1235,4,4.508065223693848,"f39,f15,f32",0.08774352818727493,0.12587542831897736
ml_latest_small,coupled_nmf,39,904,5,4.504795074462891,"f26,f39,f10",0.08941946923732758,0.13210752606391907
ml_latest_small,coupled_nmf,39,908,6,4.487294673919678,"f40,f39,f21",0.08089856058359146,0.11899881809949875
ml_latest_small,coupled_nmf,39,750,7,4.469178199768066,"f39,f38,f40",0.09905169904232025,0.13967664539813995
ml_latest_small,coupled_nmf,39,1104,8,4.455770492553711,"f15,f39,f10",0.08797980844974518,0.12720444798469543
ml_latest_small,coupled_nmf,39,5618,9,4.450599670410156,"f17,f32,f15",0.09639490395784378,0.1385999172925949
ml_latest_small,coupled_nmf,39,1223,10,4.438288688659668,"f15,f26,f39",0.08504980802536011,0.12131574004888535
ml_latest_small,coupled_nmf,40,2959,1,4.859829902648926,"f16,f39,f6",0.11680750548839569,0.16364294290542603
ml_latest_small,coupled_nmf,40,904,2,4.8262410163879395,"f29,f39,f13",0.0871284008026123,0.1285967379808426
ml_latest_small,coupled_nmf,40,4973,3,4.796319961547852,"f39,f6,f31",0.10151472687721252,0.14557605981826782
ml_latest_small,coupled_nmf,40,1204,4,4.795395851135254,"f10,f6,f37",0.07630505412817001,0.11197742074728012
ml_latest_small,coupled_nmf,40,898,5,4.745831489562988,"f37,f29,f10",0.08341763913631439,0.11963430792093277
ml_latest_small,coupled_nmf,40,1235,6,4.717066287994385,"f39,f8,f6",0.08357696235179901,0.11894910782575607
ml_latest_small,coupled_nmf,40,750,7,4.707768440246582,"f39,f29,f6",0.09357772022485733,0.1359357237815857
ml_latest_small,coupled_nmf,40,1221,8,4.706132888793945,"f13,f39,f29",0.10972236841917038,0.1589135378599167
ml_latest_small,coupled_nmf,40,1104,9,4.701628684997559,"f39,f29,f10",0.08052633702754974,0.11795336753129959
ml_latest_small,coupled_nmf,40,1223,10,4.699428558349609,"f29,f6,f13",0.08155720680952072,0.11846335232257843
ml_latest_small,coupled_nmf,41,527,1,3.909646987915039,"f26,f6,f11",0.12094561755657196,0.17652547359466553
ml_latest_small,coupled_nmf,41,1204,2,3.7799835205078125,"f26,f32,f18",0.10815916955471039,0.15148639678955078
ml_latest_small,coupled_nmf,41,1148,3,3.777625322341919,"f26,f32,f37",0.11958695948123932,0.16756334900856018
ml_latest_small,coupled_nmf,41,318,4,3.7567696571350098,"f26,f2,f37",0.1201256662607193,0.1724068820476532
ml_latest_small,coupled_nmf,41,904,5,3.7303178310394287,"f26,f32,f6",0.1296970248222351,0.1750553548336029
ml_latest_small,coupled_nmf,41,1199,6,3.6924619674682617,"f32,f14,f26",0.12445762753486633,0.1742165982723236
ml_latest_small,coupled_nmf,41,912,7,3.6862049102783203,"f32,f26,f2",0.12888436019420624,0.17649096250534058
ml_latest_small,coupled_nmf,41,1235,8,3.6842403411865234,"f32,f26,f8",0.11787258088588715,0.16700424253940582
ml_latest_small,coupled_nmf,41,898,9,3.6824779510498047,"f26,f32,f30",0.1070062667131424,0.1578119993209839
ml_latest_small,coupled_nmf,41,1272,10,3.679637908935547,"f30,f32,f26",0.10190756618976593,0.1501866728067398
ml_latest_small,coupled_nmf,42,1204,1,4.797950744628906,"f18,f21,f22",0.09783092141151428,0.1420055329799652
ml_latest_small,coupled_nmf,42,898,2,4.742485046386719,"f36,f21,f30",0.09188754111528397,0.13562674820423126
ml_latest_small,coupled_nmf,42,7371,3,4.713956832885742,"f27,f36,f21",0.09711359441280365,0.1422976553440094
ml_latest_small,coupled_nmf,42,1223,4,4.670105457305908,"f22,f29,f18",0.09204933792352676,0.13492195308208466
ml_latest_small,coupled_nmf,42,1272,5,4.668360710144043,"f18,f30,f19",0.0909644067287445,0.13452501595020294
ml_latest_small,coupled_nmf,42,2160,6,4.636543273925781,"f21,f27,f18",0.0950399860739708,0.14160247147083282
ml_latest_small,coupled_nmf,42,1104,7,4.630216598510742,"f36,f18,f21",0.09157600998878479,0.1367933601140976
ml_latest_small,coupled_nmf,42,1235,8,4.630014419555664,"f21,f27,f22",0.09051313251256943,0.13423094153404236
ml_latest_small,coupled_nmf,42,904,9,4.621227264404297,"f36,f29,f22",0.10329949110746384,0.1485145390033722
ml_latest_small,coupled_nmf,42,2324,10,4.610321998596191,"f14,f27,f17",0.09879626333713531,0.14450494945049286
ml_latest_small,coupled_nmf,43,1204,1,5.794910430908203,"f28,f22,f25",0.07878191769123077,0.11475220322608948
ml_latest_small,coupled_nmf,43,898,2,5.780094146728516,"f28,f33,f4",0.08207270503044128,0.122836634516716
ml_latest_small,coupled_nmf,43,904,3,5.724157333374023,"f28,f26,f22",0.08418504893779755,0.12138275057077408
ml_latest_small,coupled_nmf,43,908,4,5.682000160217285,"f3,f22,f25",0.07683417201042175,0.11385828256607056
ml_latest_small,coupled_nmf,43,1235,5,5.6553802490234375,"f25,f28,f35",0.07490789890289307,0.11157173663377762
ml_latest_small,coupled_nmf,43,2160,6,5.654973983764648,"f28,f25,f27",0.0807918831706047,0.11869354546070099
ml_latest_small,coupled_nmf,43,1104,7,5.649782180786133,"f4,f1,f27",0.07710384577512741,0.11107709258794785
ml_latest_small,coupled_nmf,43,7371,8,5.640583038330078,"f27,f28,f35",0.0809812918305397,0.11869224160909653
ml_latest_small,coupled_nmf,43,1223,9,5.638671398162842,"f28,f4,f22",0.08508045971393585,0.12410355359315872
ml_latest_small,coupled_nmf,43,246,10,5.617411136627197,"f4,f25,f12",0.08153072744607925,0.11906004697084427
ml_latest_small,coupled_nmf,44,2959,1,4.7510857582092285,"f16,f14,f38",0.1058771014213562,0.14897507429122925
ml_latest_small,coupled_nmf,44,1204,2,4.739151954650879,"f22,f12,f14",0.07192365825176239,0.10452734678983688
ml_latest_small,coupled_nmf,44,898,3,4.694503307342529,"f22,f12,f11",0.06559553742408752,0.09704504162073135
ml_latest_small,coupled_nmf,44,904,4,4.680582046508789,"f26,f12,f22",0.07478953897953033,0.11130654066801071
ml_latest_small,coupled_nmf,44,1235,5,4.649863243103027,"f22,f40,f39",0.06915853172540665,0.101927250623703
ml_latest_small,coupled_nmf,44,1223,6,4.639336109161377,"f22,f15,f2",0.07499126344919205,0.10807251930236816
ml_latest_small,coupled_nmf,44,750,7,4.625720977783203,"f22,f40,f2",0.0787004679441452,0.11505815386772156
ml_latest_small,coupled_nmf,44,908,8,4.6190290451049805,"f40,f22,f14",0.07735106348991394,0.11190913617610931
ml_latest_small,coupled_nmf,44,318,9,4.601995944976807,"f13,f16,f2",0.0921931341290474,0.13442234694957733
ml_latest_small,coupled_nmf,44,1104,10,4.598846912384033,"f15,f22,f40",0.06881505250930786,0.10004569590091705
ml_latest_small,coupled_nmf,45,898,1,5.026255130767822,"f30,f37,f33",0.10187754780054092,0.14150123298168182
ml_latest_small,coupled_nmf,45,1204,2,4.978630065917969,"f30,f28,f14",0.09136985242366791,0.12909933924674988
ml_latest_small,coupled_nmf,45,1235,3,4.875637531280518,"f30,f7,f25",0.08772539347410202,0.12716442346572876
ml_latest_small,coupled_nmf,45,7371,4,4.873350143432617,"f30,f15,f28",0.0987943634390831,0.13646754622459412
ml_latest_small,coupled_nmf,45,1223,5,4.87039852142334,"f30,f15,f28",0.08951163291931152,0.13068783283233643
ml_latest_small,coupled_nmf,45,904,6,4.851006507873535,"f30,f14,f28",0.09320534765720367,0.13462330400943756
ml_latest_small,coupled_nmf,45,2160,7,4.84128475189209,"f30,f25,f28",0.09166031330823898,0.13147158920764923
ml_latest_small,coupled_nmf,45,908,8,4.829802513122559,"f30,f24,f14",0.10154107213020325,0.14171962440013885
ml_latest_small,coupled_nmf,45,1261,9,4.826475143432617,"f30,f24,f25",0.10545886307954788,0.1494310200214386
ml_latest_small,coupled_nmf,45,57669,10,4.821681976318359,"f30,f37,f15",0.09184504300355911,0.1311613768339157
ml_latest_small,coupled_nmf,46,1204,1,5.0730791091918945,"f22,f26,f28",0.07194650173187256,0.1064414381980896
ml_latest_small,coupled_nmf,46,898,2,5.040700912475586,"f33,f28,f22",0.0718143880367279,0.10591466724872589
ml_latest_small,coupled_nmf,46,904,3,5.016401767730713,"f26,f22,f10",0.07876959443092346,0.11429037898778915
ml_latest_small,coupled_nmf,46,908,4,4.988874912261963,"f40,f22,f21",0.07755152136087418,0.11307113617658615
ml_latest_small,coupled_nmf,46,1235,5,4.956301212310791,"f32,f22,f40",0.07284432649612427,0.1071053221821785
ml_latest_small,coupled_nmf,46,1104,6,4.910356044769287,"f1,f15,f22",0.0715564489364624,0.1049550399184227
ml_latest_small,coupled_nmf,46,2160,7,4.9098920822143555,"f32,f26,f25",0.07099999487400055,0.10612421482801437
ml_latest_small,coupled_nmf,46,1223,8,4.900107383728027,"f22,f15,f28",0.0760163813829422,0.11209174245595932
ml_latest_small,coupled_nmf,46,7371,9,4.889496803283691,"f10,f15,f28",0.06975352019071579,0.1028514876961708
ml_latest_small,coupled_nmf,46,930,10,4.880770683288574,"f26,f10,f24",0.0675542876124382,0.09961885958909988
ml_latest_small,coupled_nmf,47,1204,1,3.480457305908203,"f34,f13,f38",0.08867714554071426,0.12927094101905823
ml_latest_small,coupled_nmf,47,898,2,3.4667463302612305,"f4,f34,f33",0.08556774258613586,0.1238742396235466
ml_latest_small,coupled_nmf,47,904,3,3.460775375366211,"f13,f34,f39",0.09483109414577484,0.1357378214597702
ml_latest_small,coupled_nmf,47,908,4,3.4045095443725586,"f25,f3,f38",0.08142700791358948,0.119491808116436
ml_latest_small,coupled_nmf,47,2959,5,3.3960156440734863,"f16,f38,f39",0.12693125009536743,0.18205848336219788
ml_latest_small,coupled_nmf,47,1104,6,3.3868725299835205,"f4,f23,f13",0.08392450213432312,0.12374019622802734
ml_latest_small,coupled_nmf,47,1213,7,3.3657636642456055,"f39,f13,f34",0.0929776281118393,0.13900089263916016
ml_latest_small,coupled_nmf,47,1272,8,3.3626224994659424,"f25,f38,f13",0.08924783021211624,0.1302749365568161
ml_latest_small,coupled_nmf,47,7371,9,3.359365463256836,"f13,f25,f4",0.08794901520013809,0.12637998163700104
ml_latest_small,coupled_nmf,47,1235,10,3.3572440147399902,"f39,f25,f38",0.08852269500494003,0.12627102434635162
ml_latest_small,coupled_nmf,48,1204,1,4.974954605102539,"f18,f34,f13",0.06792689114809036,0.09910723567008972
ml_latest_small,coupled_nmf,48,898,2,4.941339492797852,"f4,f30,f23",0.07229181379079819,0.103205606341362
ml_latest_small,coupled_nmf,48,904,3,4.889586448669434,"f13,f26,f14",0.07593826204538345,0.10844169557094574
