dataset_name,user_id,item_id,score,dominant_factors
ml_latest_small,44,318,4.601995944976807,"f13,f16,f2"
ml_latest_small,44,1104,4.598846912384033,"f15,f22,f40"
ml_latest_small,45,898,5.026255130767822,"f30,f37,f33"
ml_latest_small,45,1204,4.978630065917969,"f30,f28,f14"
ml_latest_small,45,1235,4.875637531280518,"f30,f7,f25"
ml_latest_small,45,7371,4.873350143432617,"f30,f15,f28"
ml_latest_small,45,1223,4.87039852142334,"f30,f15,f28"
ml_latest_small,45,904,4.851006507873535,"f30,f14,f28"
ml_latest_small,45,2160,4.84128475189209,"f30,f25,f28"
ml_latest_small,45,908,4.829802513122559,"f30,f24,f14"
ml_latest_small,45,1261,4.826475143432617,"f30,f24,f25"
ml_latest_small,45,57669,4.821681976318359,"f30,f37,f15"
ml_latest_small,46,1204,5.0730791091918945,"f22,f26,f28"
ml_latest_small,46,898,5.040700912475586,"f33,f28,f22"
ml_latest_small,46,904,5.016401767730713,"f26,f22,f10"
ml_latest_small,46,908,4.988874912261963,"f40,f22,f21"
ml_latest_small,46,1235,4.956301212310791,"f32,f22,f40"
ml_latest_small,46,1104,4.910356044769287,"f1,f15,f22"
ml_latest_small,46,2160,4.9098920822143555,"f32,f26,f25"
ml_latest_small,46,1223,4.900107383728027,"f22,f15,f28"
ml_latest_small,46,7371,4.889496803283691,"f10,f15,f28"
ml_latest_small,46,930,4.880770683288574,"f26,f10,f24"
ml_latest_small,47,1204,3.480457305908203,"f34,f13,f38"
ml_latest_small,47,898,3.4667463302612305,"f4,f34,f33"
ml_latest_small,47,904,3.460775375366211,"f13,f34,f39"
ml_latest_small,47,908,3.4045095443725586,"f25,f3,f38"
ml_latest_small,47,2959,3.3960156440734863,"f16,f38,f39"
ml_latest_small,47,1104,3.3868725299835205,"f4,f23,f13"
ml_latest_small,47,1213,3.3657636642456055,"f39,f13,f34"
ml_latest_small,47,1272,3.3626224994659424,"f25,f38,f13"
ml_latest_small,47,7371,3.359365463256836,"f13,f25,f4"
ml_latest_small,47,1235,3.3572440147399902,"f39,f25,f38"
ml_latest_small,48,1204,4.974954605102539,"f18,f34,f13"
ml_latest_small,48,898,4.941339492797852,"f4,f30,f23"
ml_latest_small,48,904,4.889586448669434,"f13,f26,f14"
ml_latest_small,48,1235,4.839526176452637,"f7,f19,f22"
ml_latest_small,48,908,4.831608772277832,"f40,f30,f21"
ml_latest_small,48,1104,4.825713157653809,"f4,f23,f18"
ml_latest_small,48,2959,4.825068473815918,"f16,f14,f5"
ml_latest_small,48,1223,4.817371845245361,"f4,f13,f22"
ml_latest_small,48,318,4.811685085296631,"f13,f14,f34"
ml_latest_small,48,2160,4.8079071044921875,"f18,f26,f27"
ml_latest_small,49,1204,4.739398002624512,"f14,f28,f26"
ml_latest_small,49,898,4.695958137512207,"f3,f37,f28"
ml_latest_small,49,904,4.676853656768799,"f26,f13,f14"
ml_latest_small,49,2959,4.630177974700928,"f16,f38,f14"
ml_latest_small,49,1235,4.612386703491211,"f39,f35,f19"
ml_latest_small,49,908,4.600700855255127,"f3,f14,f21"
ml_latest_small,49,1104,4.588131904602051,"f23,f3,f1"
ml_latest_small,49,1223,4.5727386474609375,"f28,f13,f15"
ml_latest_small,49,750,4.567893981933594,"f35,f38,f13"
ml_latest_small,49,2160,4.560681343078613,"f28,f26,f3"
ml_latest_small,50,296,3.4360618591308594,"f17,f6,f16"
ml_latest_small,50,527,3.391388416290283,"f6,f26,f2"
ml_latest_small,50,4973,3.3729934692382812,"f26,f6,f17"
ml_latest_small,50,904,3.368278741836548,"f26,f6,f2"
ml_latest_small,50,1221,3.3486428260803223,"f26,f6,f17"
ml_latest_small,50,1089,3.2928519248962402,"f26,f17,f6"
ml_latest_small,50,1276,3.27824068069458,"f6,f26,f14"
ml_latest_small,50,898,3.2709498405456543,"f26,f6,f17"
ml_latest_small,50,1945,3.2693772315979004,"f6,f17,f26"
ml_latest_small,50,912,3.2678956985473633,"f6,f26,f21"
