dataset_name,model_name,user_id,item_id,rank,score,dominant_factors_3,dominant_factors_5,dominant_factors_10,fidelity_at_2,fidelity_at_3,fidelity_at_5,fidelity_at_10
ml_latest_small,coupled_nmf,23,1204,2,4.0285539627075195,"f26,f6,f14","f26,f6,f14,f12,f38","f26,f6,f14,f12,f38,f34,f18,f17,f15,f2",0.07539553940296173,0.11124256998300552,0.17680677771568298,0.3242852985858917
ml_latest_small,coupled_nmf,23,904,3,3.9872307777404785,"f26,f6,f14","f26,f6,f14,f12,f13","f26,f6,f14,f12,f13,f36,f2,f31,f16,f5",0.08684927225112915,0.12589646875858307,0.1957598477602005,0.3461289703845978
ml_latest_small,coupled_nmf,23,898,4,3.9819722175598145,"f26,f14,f6","f26,f14,f6,f3,f12","f26,f14,f6,f3,f12,f24,f15,f37,f34,f31",0.06912373006343842,0.10096148401498795,0.16237542033195496,0.3076682686805725
ml_latest_small,coupled_nmf,23,318,5,3.936718702316284,"f13,f6,f14","f13,f6,f14,f16,f26","f13,f6,f14,f16,f26,f38,f36,f2,f34,f37",0.09547563642263412,0.14088444411754608,0.2286735624074936,0.4205872714519501
ml_latest_small,coupled_nmf,23,527,6,3.9291722774505615,"f6,f14,f26","f6,f14,f26,f1,f34","f6,f14,f26,f1,f34,f11,f16,f2,f25,f12",0.09969595074653625,0.14347721636295319,0.2274806648492813,0.41199836134910583
ml_latest_small,coupled_nmf,23,908,7,3.917912721633911,"f26,f14,f40","f26,f14,f40,f3,f24","f26,f14,f40,f3,f24,f38,f21,f6,f2,f25",0.07777688652276993,0.11444231867790222,0.18243184685707092,0.32949334383010864
ml_latest_small,coupled_nmf,23,1945,8,3.913752555847168,"f6,f26,f31","f6,f26,f31,f15,f17","f6,f26,f31,f15,f17,f12,f14,f40,f23,f36",0.0805472582578659,0.11678827553987503,0.1887175291776657,0.35088953375816345
ml_latest_small,coupled_nmf,23,1235,9,3.9122567176818848,"f6,f26,f15","f6,f26,f15,f16,f40","f6,f26,f15,f16,f40,f2,f31,f14,f25,f38",0.06825260072946548,0.10173657536506653,0.1652015745639801,0.31551751494407654
ml_latest_small,coupled_nmf,23,1223,10,3.9064126014709473,"f15,f26,f6","f15,f26,f6,f31,f17","f15,f26,f6,f31,f17,f12,f2,f14,f13,f9",0.07831435650587082,0.11554402112960815,0.1821674406528473,0.33403754234313965
ml_latest_small,coupled_nmf,24,1204,1,4.2826924324035645,"f12,f14,f21","f12,f14,f21,f38,f34","f12,f14,f21,f38,f34,f10,f37,f22,f35,f18",0.06516551971435547,0.09721899777650833,0.15897171199321747,0.30034658312797546
ml_latest_small,coupled_nmf,24,898,2,4.2740936279296875,"f37,f21,f33","f37,f21,f33,f23,f14","f37,f21,f33,f23,f14,f12,f3,f30,f29,f24",0.06501435488462448,0.0966414287686348,0.15816332399845123,0.3003399670124054
ml_latest_small,coupled_nmf,24,2959,3,4.254493713378906,"f16,f38,f14","f16,f38,f14,f39,f17","f16,f38,f14,f39,f17,f5,f37,f26,f40,f6",0.11040088534355164,0.15588104724884033,0.2320563942193985,0.39281216263771057
ml_latest_small,coupled_nmf,24,904,4,4.2435503005981445,"f14,f12,f13","f14,f12,f13,f26,f36","f14,f12,f13,f26,f36,f39,f29,f10,f23,f16",0.0689995288848877,0.10199470072984695,0.16603097319602966,0.3194518983364105
ml_latest_small,coupled_nmf,24,1235,5,4.2021613121032715,"f39,f16,f8","f39,f16,f8,f35,f21","f39,f16,f8,f35,f21,f27,f7,f1,f40,f2",0.06792421638965607,0.10083144158124924,0.16571705043315887,0.3174647390842438
ml_latest_small,coupled_nmf,24,908,6,4.195066452026367,"f21,f40,f14","f21,f40,f14,f1,f3","f21,f40,f14,f1,f3,f24,f23,f38,f22,f27",0.07470183074474335,0.10880649834871292,0.17374801635742188,0.32231205701828003
ml_latest_small,coupled_nmf,24,1104,7,4.187220573425293,"f23,f1,f21","f23,f1,f21,f35,f39","f23,f1,f21,f35,f39,f27,f38,f15,f10,f16",0.06885922700166702,0.10062842071056366,0.1609247326850891,0.3050193786621094
ml_latest_small,coupled_nmf,24,750,8,4.171506404876709,"f35,f38,f39","f35,f38,f39,f21,f1","f35,f38,f39,f21,f1,f40,f24,f13,f2,f22",0.07783551514148712,0.11439207196235657,0.18570838868618011,0.3501126170158386
ml_latest_small,coupled_nmf,24,7371,9,4.163510322570801,"f27,f35,f21","f27,f35,f21,f10,f12","f27,f35,f21,f10,f12,f13,f7,f30,f29,f16",0.070466548204422,0.10297055542469025,0.16381973028182983,0.3087023198604584
ml_latest_small,coupled_nmf,24,527,10,4.152009010314941,"f1,f11,f27","f1,f11,f27,f14,f34","f1,f11,f27,f14,f34,f16,f21,f6,f2,f12",0.09928871691226959,0.14099523425102234,0.22301176190376282,0.40840059518814087
ml_latest_small,coupled_nmf,25,1204,1,5.366965293884277,"f26,f18,f22","f26,f18,f22,f14,f9","f26,f18,f22,f14,f9,f38,f3,f34,f28,f12",0.06771300733089447,0.09987165778875351,0.15991798043251038,0.3031349778175354
ml_latest_small,coupled_nmf,25,898,2,5.319621562957764,"f3,f30,f26","f3,f30,f26,f37,f24","f3,f30,f26,f37,f24,f22,f5,f14,f20,f23",0.06509535759687424,0.09585317224264145,0.1563289761543274,0.3003522753715515
ml_latest_small,coupled_nmf,25,2959,3,5.297245502471924,"f16,f38,f14","f16,f38,f14,f39,f26","f16,f38,f14,f39,f26,f5,f17,f6,f9,f40",0.09537269175052643,0.13796395063400269,0.2202126681804657,0.39659130573272705
ml_latest_small,coupled_nmf,25,904,4,5.292004585266113,"f26,f14,f22","f26,f14,f22,f13,f39","f26,f14,f22,f13,f39,f36,f5,f6,f2,f12",0.0747709572315216,0.10692369937896729,0.16939184069633484,0.31992194056510925
ml_latest_small,coupled_nmf,25,1235,5,5.243502616882324,"f39,f22,f7","f39,f22,f7,f40,f26","f39,f22,f7,f40,f26,f8,f2,f25,f32,f5",0.06568370759487152,0.0968158096075058,0.1562829315662384,0.3011362552642822
ml_latest_small,coupled_nmf,25,908,6,5.2374114990234375,"f3,f40,f26","f3,f40,f26,f21,f24","f3,f40,f26,f21,f24,f22,f14,f30,f20,f25",0.07313971221446991,0.10812223702669144,0.17448219656944275,0.3265218436717987
ml_latest_small,coupled_nmf,25,318,7,5.215611934661865,"f13,f38,f36","f13,f38,f36,f26,f14","f13,f38,f36,f26,f14,f2,f16,f6,f37,f7",0.08493052423000336,0.12429791688919067,0.20157785713672638,0.37985309958457947
ml_latest_small,coupled_nmf,25,1104,8,5.2055344581604,"f26,f23,f3","f26,f23,f3,f39,f22","f26,f23,f3,f39,f22,f1,f5,f18,f15,f38",0.06480486690998077,0.09661848098039627,0.1558254063129425,0.2972016930580139
ml_latest_small,coupled_nmf,25,2160,9,5.192062854766846,"f26,f25,f27","f26,f25,f27,f9,f18","f26,f25,f27,f9,f18,f24,f6,f21,f3,f40",0.06565093994140625,0.09584119915962219,0.15392601490020752,0.2959352433681488
ml_latest_small,coupled_nmf,25,750,10,5.18946647644043,"f39,f24,f38","f39,f24,f38,f22,f40","f39,f24,f38,f22,f40,f35,f2,f6,f13,f26",0.07271574437618256,0.10882122069597244,0.17897023260593414,0.3398599922657013
ml_latest_small,coupled_nmf,26,1204,1,4.110814094543457,"f6,f37,f18","f6,f37,f18,f14,f40","f6,f37,f18,f14,f40,f2,f25,f9,f26,f12",0.0639100968837738,0.09557701647281647,0.15669088065624237,0.30220720171928406
ml_latest_small,coupled_nmf,26,898,2,4.101688385009766,"f37,f33,f24","f37,f33,f24,f23,f14","f37,f33,f24,f23,f14,f29,f40,f4,f36,f3",0.07019796222448349,0.10251904278993607,0.16406729817390442,0.3076534867286682
ml_latest_small,coupled_nmf,26,2959,3,4.094352722167969,"f16,f14,f17","f16,f14,f17,f6,f39","f16,f14,f17,f6,f39,f38,f40,f5,f37,f26",0.10117428749799728,0.1438758671283722,0.22566482424736023,0.4072614014148712
ml_latest_small,coupled_nmf,26,904,4,4.0848069190979,"f6,f26,f14","f6,f26,f14,f37,f2","f6,f26,f14,f37,f2,f36,f29,f23,f39,f25",0.06941283494234085,0.10323164612054825,0.16965241730213165,0.32664695382118225
ml_latest_small,coupled_nmf,26,1235,5,4.0273661613464355,"f40,f39,f7","f40,f39,f7,f2,f25","f40,f39,f7,f2,f25,f16,f6,f1,f8,f32",0.06903845816850662,0.10247833281755447,0.16575396060943604,0.31497684121131897
ml_latest_small,coupled_nmf,26,318,6,4.024684906005859,"f37,f16,f36","f37,f16,f36,f13,f6","f37,f16,f36,f13,f6,f2,f14,f7,f38,f40",0.08467964828014374,0.12655849754810333,0.2092907577753067,0.3932790458202362
ml_latest_small,coupled_nmf,26,908,7,4.01751708984375,"f40,f24,f14","f40,f24,f14,f23,f3","f40,f24,f14,f23,f3,f1,f25,f2,f33,f26",0.07687011361122131,0.10981940478086472,0.17363804578781128,0.32456573843955994
ml_latest_small,coupled_nmf,26,1104,8,4.011354446411133,"f23,f1,f40","f23,f1,f40,f6,f15","f23,f1,f40,f6,f15,f39,f4,f29,f36,f18",0.06897656619548798,0.10118907690048218,0.16146740317344666,0.3029133975505829
ml_latest_small,coupled_nmf,26,1223,9,4.001323223114014,"f6,f2,f7","f6,f2,f7,f40,f15","f6,f2,f7,f40,f15,f29,f9,f17,f4,f26",0.06550701707601547,0.09723397344350815,0.1601010262966156,0.30916827917099
ml_latest_small,coupled_nmf,26,750,10,3.9998931884765625,"f40,f24,f6","f40,f24,f6,f39,f2","f40,f24,f6,f39,f2,f1,f38,f29,f37,f13",0.0788855254650116,0.11561082303524017,0.18758942186832428,0.34483665227890015
ml_latest_small,coupled_nmf,27,1204,1,4.39996337890625,"f18,f25,f37","f18,f25,f37,f22,f2","f18,f25,f37,f22,f2,f14,f8,f28,f40,f27",0.0773238018155098,0.1155509352684021,0.18772104382514954,0.3539752662181854
ml_latest_small,coupled_nmf,27,898,2,4.356098175048828,"f37,f33,f20","f37,f33,f20,f1,f27","f37,f33,f20,f1,f27,f22,f28,f14,f40,f2",0.08437000215053558,0.11941057443618774,0.18759524822235107,0.3508416414260864
ml_latest_small,coupled_nmf,27,2324,3,4.313776969909668,"f1,f14,f40","f1,f14,f40,f27,f20","f1,f14,f40,f27,f20,f37,f22,f16,f25,f13",0.09153707325458527,0.13559336960315704,0.2171005755662918,0.3895857334136963
ml_latest_small,coupled_nmf,27,904,4,4.303255081176758,"f37,f2,f25","f37,f2,f25,f8,f14","f37,f2,f25,f8,f14,f1,f22,f28,f13,f26",0.08130191266536713,0.12065351009368896,0.19742681086063385,0.369142085313797
ml_latest_small,coupled_nmf,27,908,5,4.294380187988281,"f40,f1,f25","f40,f1,f25,f27,f2","f40,f1,f25,f27,f2,f22,f14,f20,f33,f8",0.08742369711399078,0.1271163374185562,0.20149794220924377,0.3797718584537506
ml_latest_small,coupled_nmf,27,1235,6,4.2786784172058105,"f8,f27,f25","f8,f27,f25,f1,f2","f8,f27,f25,f1,f2,f40,f22,f16,f18,f28",0.08324388414621353,0.12401200085878372,0.20278798043727875,0.3697296679019928
ml_latest_small,coupled_nmf,27,318,7,4.264204502105713,"f37,f2,f13","f37,f2,f13,f16,f14","f37,f2,f13,f16,f14,f1,f27,f34,f40,f8",0.10164574533700943,0.1492140144109726,0.23830638825893402,0.4254278540611267
ml_latest_small,coupled_nmf,27,1272,8,4.254464149475098,"f25,f27,f40","f25,f27,f40,f14,f8","f25,f27,f40,f14,f8,f20,f18,f1,f37,f2",0.0841725766658783,0.12260732054710388,0.19705939292907715,0.364400714635849
ml_latest_small,coupled_nmf,27,2160,9,4.250602722167969,"f27,f25,f8","f27,f25,f8,f40,f1","f27,f25,f8,f40,f1,f18,f28,f37,f2,f20",0.08642972260713577,0.12320490926504135,0.1944076269865036,0.35429009795188904
ml_latest_small,coupled_nmf,27,527,10,4.238028526306152,"f1,f27,f2","f1,f27,f2,f25,f14","f1,f27,f2,f25,f14,f40,f34,f11,f16,f8",0.12394952774047852,0.17338202893733978,0.26588574051856995,0.4617655873298645
ml_latest_small,coupled_nmf,28,1204,1,3.623591423034668,"f18,f37,f2","f18,f37,f2,f28,f6","f18,f37,f2,f28,f6,f34,f8,f25,f7,f13",0.10713458806276321,0.15374110639095306,0.24192367494106293,0.41807299852371216
ml_latest_small,coupled_nmf,28,260,2,3.619046449661255,"f2,f7,f18","f2,f7,f18,f37,f5","f2,f7,f18,f37,f5,f13,f3,f11,f1,f34",0.13809117674827576,0.19365520775318146,0.2993013858795166,0.5134060978889465
ml_latest_small,coupled_nmf,28,1223,3,3.5508599281311035,"f2,f18,f28","f2,f18,f28,f6,f7","f2,f18,f28,f6,f7,f37,f4,f8,f13,f31",0.09836213290691376,0.14530526101589203,0.2325800359249115,0.4244545102119446
ml_latest_small,coupled_nmf,28,904,4,3.5401928424835205,"f2,f37,f6","f2,f37,f6,f28,f13","f2,f37,f6,f28,f13,f8,f1,f25,f39,f18",0.10359209030866623,0.15125784277915955,0.2422180026769638,0.43049097061157227
ml_latest_small,coupled_nmf,28,750,5,3.5143344402313232,"f2,f6,f1","f2,f6,f1,f37,f13","f2,f6,f1,f37,f13,f18,f39,f31,f28,f7",0.1051207035779953,0.15323175489902496,0.24306650459766388,0.4371475577354431
ml_latest_small,coupled_nmf,28,1235,6,3.474172592163086,"f2,f7,f18","f2,f7,f18,f8,f1","f2,f7,f18,f8,f1,f6,f28,f39,f25,f37",0.09841441363096237,0.14563579857349396,0.23428577184677124,0.4292283058166504
ml_latest_small,coupled_nmf,28,1148,7,3.4737753868103027,"f37,f2,f18","f37,f2,f18,f6,f1","f37,f2,f18,f6,f1,f28,f8,f13,f11,f25",0.115373395383358,0.16822268068790436,0.2678987681865692,0.45406684279441833
ml_latest_small,coupled_nmf,28,2160,8,3.454740047454834,"f18,f28,f6","f18,f28,f6,f37,f8","f18,f28,f6,f37,f8,f25,f2,f1,f7,f34",0.09931764006614685,0.1439846009016037,0.2251530885696411,0.4104999601840973
ml_latest_small,coupled_nmf,28,2324,9,3.436033010482788,"f1,f37,f18","f1,f37,f18,f39,f13","f1,f37,f18,f39,f13,f7,f17,f2,f11,f28",0.09971033036708832,0.14664378762245178,0.231992706656456,0.4241693615913391
ml_latest_small,coupled_nmf,28,1272,10,3.421698570251465,"f18,f37,f25","f18,f37,f25,f2,f28","f18,f37,f25,f2,f28,f8,f7,f1,f4,f6",0.09562729299068451,0.13844643533229828,0.2205256074666977,0.4071037769317627
ml_latest_small,coupled_nmf,29,898,1,4.77989387512207,"f30,f28,f14","f30,f28,f14,f23,f21","f30,f28,f14,f23,f21,f33,f26,f24,f12,f4",0.06958142668008804,0.10160841792821884,0.1641952097415924,0.31007999181747437
ml_latest_small,coupled_nmf,29,904,2,4.759065628051758,"f26,f14,f28","f26,f14,f28,f13,f12","f26,f14,f28,f13,f12,f6,f10,f36,f23,f2",0.07715973258018494,0.11234895884990692,0.17905046045780182,0.33357736468315125
ml_latest_small,coupled_nmf,29,1235,3,4.694639205932617,"f7,f21,f28","f7,f21,f28,f8,f32","f7,f21,f28,f8,f32,f2,f25,f19,f39,f26",0.06576745212078094,0.09629671275615692,0.15640178322792053,0.30157846212387085
ml_latest_small,coupled_nmf,29,908,4,4.692181587219238,"f21,f14,f30","f21,f14,f30,f26,f24","f21,f14,f30,f26,f24,f23,f40,f3,f22,f25",0.07427400350570679,0.10842406004667282,0.17425285279750824,0.32528379559516907
ml_latest_small,coupled_nmf,29,1223,5,4.665046215057373,"f28,f26,f7","f28,f26,f7,f15,f22","f28,f26,f7,f15,f22,f9,f2,f6,f13,f12",0.06894301623106003,0.10146684944629669,0.16209590435028076,0.3108939230442047
ml_latest_small,coupled_nmf,29,2160,6,4.664120674133301,"f28,f26,f21","f28,f26,f21,f12,f25","f28,f26,f21,f12,f25,f30,f6,f32,f9,f24",0.06849215924739838,0.10136853903532028,0.16318295896053314,0.3068871796131134
ml_latest_small,coupled_nmf,29,1104,7,4.6588263511657715,"f23,f26,f21","f23,f26,f21,f10,f15","f23,f26,f21,f10,f15,f4,f14,f38,f7,f6",0.06759814918041229,0.09881510585546494,0.15706248581409454,0.296535849571228
ml_latest_small,coupled_nmf,29,2959,8,4.652473449707031,"f14,f38,f26","f14,f38,f26,f17,f16","f14,f38,f26,f17,f16,f6,f39,f5,f7,f9",0.09499745815992355,0.13561229407787323,0.21230041980743408,0.3833898901939392
ml_latest_small,coupled_nmf,29,7371,9,4.649701118469238,"f30,f28,f7","f30,f28,f7,f21,f10","f30,f28,f7,f21,f10,f13,f27,f12,f20,f14",0.06901494413614273,0.10139017552137375,0.1644662767648697,0.31324878334999084
ml_latest_small,coupled_nmf,29,1272,10,4.646734714508057,"f14,f30,f25","f14,f30,f25,f38,f19","f14,f30,f25,f38,f19,f28,f21,f9,f23,f12",0.07441987097263336,0.1075100377202034,0.1692250519990921,0.3152890205383301
ml_latest_small,coupled_nmf,30,1204,1,5.279838562011719,"f10,f38,f28","f10,f38,f28,f22,f12","f10,f38,f28,f22,f12,f34,f9,f3,f18,f2",0.06599296629428864,0.09818094223737717,0.1600232720375061,0.3078388273715973
ml_latest_small,coupled_nmf,30,898,2,5.259734630584717,"f3,f24,f37","f3,f24,f37,f28,f33","f3,f24,f37,f28,f33,f23,f10,f4,f5,f22",0.06649504601955414,0.09867317974567413,0.16174203157424927,0.3111802637577057
ml_latest_small,coupled_nmf,30,904,3,5.200887203216553,"f10,f28,f12","f10,f28,f12,f5,f22","f10,f28,f12,f5,f22,f39,f2,f23,f26,f29",0.06771998107433319,0.09946009516716003,0.16195303201675415,0.3139573931694031
ml_latest_small,coupled_nmf,30,2959,4,5.15076208114624,"f16,f38,f5","f16,f38,f5,f39,f17","f16,f38,f5,f39,f17,f14,f40,f6,f9,f37",0.10428767651319504,0.14670345187187195,0.22730134427547455,0.3962732255458832
ml_latest_small,coupled_nmf,30,908,5,5.14814567565918,"f3,f40,f24","f3,f40,f24,f21,f22","f3,f40,f24,f21,f22,f38,f23,f10,f14,f2",0.07542625069618225,0.11096987128257751,0.1767416149377823,0.3244074285030365
ml_latest_small,coupled_nmf,30,1235,6,5.1423163414001465,"f39,f40,f22","f39,f40,f22,f38,f2","f39,f40,f22,f38,f2,f8,f5,f10,f28,f16",0.06553217023611069,0.09613480418920517,0.15638168156147003,0.30032089352607727
ml_latest_small,coupled_nmf,30,1104,7,5.126293182373047,"f23,f3,f10","f23,f3,f10,f38,f39","f23,f3,f10,f38,f39,f4,f5,f1,f40,f15",0.06770050525665283,0.09965084493160248,0.16025035083293915,0.30592504143714905
ml_latest_small,coupled_nmf,30,750,8,5.105309009552002,"f38,f24,f39","f38,f24,f39,f40,f22","f38,f24,f39,f40,f22,f2,f35,f21,f1,f13",0.07868903875350952,0.11515983194112778,0.18570736050605774,0.3424627482891083
ml_latest_small,coupled_nmf,30,1223,9,5.103148937225342,"f28,f22,f9","f28,f22,f9,f4,f2","f28,f22,f9,f4,f2,f15,f29,f10,f40,f12",0.06653723865747452,0.09823159128427505,0.1597050577402115,0.3034607470035553
ml_latest_small,coupled_nmf,30,2160,10,5.094884872436523,"f28,f24,f12","f28,f24,f12,f9,f40","f28,f24,f12,f9,f40,f21,f3,f25,f10,f27",0.06331314146518707,0.09309020638465881,0.15188826620578766,0.2928844392299652
ml_latest_small,coupled_nmf,31,1204,1,4.757687091827393,"f26,f28,f10","f26,f28,f10,f14,f4","f26,f28,f10,f14,f4,f12,f8,f3,f34,f18",0.07253696024417877,0.10665562003850937,0.16969263553619385,0.31728464365005493
ml_latest_small,coupled_nmf,31,898,2,4.746635913848877,"f4,f33,f28","f4,f33,f28,f3,f26","f4,f33,f28,f3,f26,f23,f10,f24,f20,f14",0.07698813825845718,0.1127307340502739,0.17829425632953644,0.3329107165336609
ml_latest_small,coupled_nmf,31,904,3,4.702058792114258,"f26,f28,f10","f26,f28,f10,f13,f14","f26,f28,f10,f13,f14,f8,f12,f23,f2,f1",0.08063584566116333,0.11630801111459732,0.18537282943725586,0.34420233964920044
ml_latest_small,coupled_nmf,31,908,4,4.648552417755127,"f3,f26,f1","f3,f26,f1,f24,f33","f3,f26,f1,f24,f33,f14,f23,f4,f8,f20",0.0743580237030983,0.10967804491519928,0.17779386043548584,0.3360034227371216
ml_latest_small,coupled_nmf,31,1235,5,4.610173225402832,"f8,f1,f28","f8,f1,f28,f26,f2","f8,f1,f28,f26,f2,f10,f7,f25,f32,f33",0.07177034020423889,0.10393555462360382,0.16539950668811798,0.3127049505710602
ml_latest_small,coupled_nmf,31,2160,6,4.603604316711426,"f26,f28,f8","f26,f28,f8,f4,f25","f26,f28,f8,f4,f25,f24,f12,f1,f6,f3",0.07301730662584305,0.10597673803567886,0.16773729026317596,0.31342366337776184
ml_latest_small,coupled_nmf,31,1104,7,4.601200103759766,"f4,f23,f1","f4,f23,f1,f26,f10","f4,f23,f1,f26,f10,f3,f8,f5,f33,f14",0.07572201639413834,0.11238841712474823,0.18000973761081696,0.32392746210098267
ml_latest_small,coupled_nmf,31,1223,8,4.581371784210205,"f4,f28,f26","f4,f28,f26,f8,f13","f4,f28,f26,f8,f13,f2,f31,f10,f11,f6",0.07824115455150604,0.11431901901960373,0.17758740484714508,0.32546713948249817
ml_latest_small,coupled_nmf,31,930,9,4.577212333679199,"f26,f4,f8","f26,f4,f8,f24,f31","f26,f4,f8,f24,f31,f10,f20,f1,f28,f13",0.07229457050561905,0.10629405826330185,0.1724609136581421,0.3213856816291809
ml_latest_small,coupled_nmf,31,1272,10,4.57544469833374,"f4,f14,f3","f4,f14,f3,f25,f8","f4,f14,f3,f25,f8,f28,f20,f10,f26,f23",0.07151181250810623,0.1050809919834137,0.17070402204990387,0.3225772976875305
ml_latest_small,coupled_nmf,32,2959,1,4.719785213470459,"f16,f14,f38","f16,f14,f38,f6,f5","f16,f14,f38,f6,f5,f17,f39,f40,f26,f37",0.10510312765836716,0.15285684168338776,0.24216806888580322,0.42946428060531616
ml_latest_small,coupled_nmf,32,1204,2,4.646457672119141,"f18,f6,f14","f18,f6,f14,f38,f26","f18,f6,f14,f38,f26,f37,f40,f22,f34,f17",0.07598007470369339,0.11104780435562134,0.17404989898204803,0.3212432265281677
ml_latest_small,coupled_nmf,32,898,3,4.621087074279785,"f37,f24,f14","f37,f24,f14,f33,f6","f37,f24,f14,f33,f6,f3,f5,f29,f40,f22",0.07067744433879852,0.10396955907344818,0.1687932312488556,0.3185086250305176
ml_latest_small,coupled_nmf,32,904,4,4.589763641357422,"f6,f14,f26","f6,f14,f26,f5,f29","f6,f14,f26,f5,f29,f37,f36,f39,f22,f10",0.07873792201280594,0.11529817432165146,0.18156619369983673,0.33575239777565
ml_latest_small,coupled_nmf,32,858,5,4.570766448974609,"f6,f37,f14","f6,f37,f14,f18,f5","f6,f37,f14,f18,f5,f38,f39,f9,f16,f29",0.10536722093820572,0.15553995966911316,0.24328985810279846,0.4259474575519562
ml_latest_small,coupled_nmf,32,750,6,4.539857864379883,"f6,f24,f40","f6,f24,f40,f38,f39","f6,f24,f40,f38,f39,f35,f22,f29,f2,f14",0.08354844897985458,0.12387838959693909,0.19905532896518707,0.35814139246940613
ml_latest_small,coupled_nmf,32,1235,7,4.528149127960205,"f40,f6,f39","f40,f6,f39,f7,f16","f40,f6,f39,f7,f16,f18,f5,f38,f22,f14",0.07043972611427307,0.10488304495811462,0.16991311311721802,0.3203734755516052
ml_latest_small,coupled_nmf,32,1104,8,4.521822929382324,"f6,f18,f40","f6,f18,f40,f5,f38","f6,f18,f40,f5,f38,f39,f23,f15,f3,f14",0.0685565173625946,0.10113808512687683,0.16221918165683746,0.3106401264667511
ml_latest_small,coupled_nmf,32,908,9,4.514910697937012,"f40,f24,f14","f40,f24,f14,f3,f22","f40,f24,f14,f3,f22,f26,f38,f6,f5,f33",0.08058182895183563,0.11786505579948425,0.18413420021533966,0.3337017893791199
ml_latest_small,coupled_nmf,32,1223,10,4.505302429199219,"f6,f18,f29","f6,f18,f29,f7,f40","f6,f18,f29,f7,f40,f22,f15,f17,f14,f26",0.06999993324279785,0.10203339904546738,0.16591612994670868,0.31943196058273315
ml_latest_small,coupled_nmf,33,1204,1,4.502285957336426,"f2,f21,f12","f2,f21,f12,f26,f15","f2,f21,f12,f26,f15,f18,f37,f30,f28,f6",0.07672536373138428,0.11356280744075775,0.18279382586479187,0.33293405175209045
ml_latest_small,coupled_nmf,33,898,2,4.501778602600098,"f21,f33,f37","f21,f33,f37,f30,f2","f21,f33,f37,f30,f2,f15,f12,f26,f24,f11",0.07387658208608627,0.1098293587565422,0.17866681516170502,0.33560025691986084
ml_latest_small,coupled_nmf,33,904,3,4.461621284484863,"f2,f26,f12","f2,f26,f12,f37,f15","f2,f26,f12,f37,f15,f13,f6,f36,f21,f30",0.08596036583185196,0.1239011213183403,0.18896789848804474,0.34415024518966675
ml_latest_small,coupled_nmf,33,1235,4,4.426117897033691,"f2,f15,f21","f2,f15,f21,f7,f32","f2,f15,f21,f7,f32,f12,f26,f1,f35,f16",0.08085648715496063,0.1184002086520195,0.1886042058467865,0.33684882521629333
ml_latest_small,coupled_nmf,33,2959,5,4.424557685852051,"f16,f26,f15","f16,f26,f15,f2,f38","f16,f26,f15,f2,f38,f6,f17,f37,f39,f21",0.09611804783344269,0.13785915076732635,0.21660307049751282,0.3934260308742523
ml_latest_small,coupled_nmf,33,908,6,4.407258987426758,"f21,f2,f26","f21,f2,f26,f30,f15","f21,f2,f26,f30,f15,f24,f33,f1,f3,f32",0.08648054301738739,0.12211626023054123,0.19015447795391083,0.3509921133518219
ml_latest_small,coupled_nmf,33,1223,7,4.398283004760742,"f15,f2,f7","f15,f2,f7,f26,f12","f15,f2,f7,f26,f12,f31,f11,f21,f4,f28",0.08895070850849152,0.12363874912261963,0.19169972836971283,0.34208330512046814
ml_latest_small,coupled_nmf,33,750,8,4.384174346923828,"f2,f21,f24","f2,f21,f24,f35,f1","f2,f21,f24,f35,f1,f31,f6,f13,f26,f38",0.08906687051057816,0.12509456276893616,0.19525760412216187,0.35569825768470764
ml_latest_small,coupled_nmf,33,1104,9,4.376998424530029,"f15,f21,f26","f15,f21,f26,f1,f12","f15,f21,f26,f1,f12,f7,f4,f2,f35,f11",0.08187766373157501,0.11532790958881378,0.17810842394828796,0.31839627027511597
ml_latest_small,coupled_nmf,33,1219,10,4.372748851776123,"f26,f15,f21","f26,f15,f21,f32,f2","f26,f15,f21,f32,f2,f12,f7,f29,f6,f13",0.08645479381084442,0.12934252619743347,0.20513254404067993,0.366939514875412
ml_latest_small,coupled_nmf,34,898,1,4.210719108581543,"f24,f4,f28","f24,f4,f28,f30,f20","f24,f4,f28,f30,f20,f11,f21,f14,f34,f23",0.09414098411798477,0.13269926607608795,0.2070593386888504,0.37688300013542175
ml_latest_small,coupled_nmf,34,1204,2,4.16132116317749,"f28,f9,f24","f28,f9,f24,f4,f14","f28,f9,f24,f4,f14,f38,f12,f34,f21,f26",0.07843171060085297,0.11675518751144409,0.19192761182785034,0.37090593576431274
ml_latest_small,coupled_nmf,34,908,3,4.064389705657959,"f24,f21,f14","f24,f21,f14,f4,f20","f24,f21,f14,f4,f20,f30,f26,f38,f23,f11",0.09732362627983093,0.13663335144519806,0.21214760839939117,0.38286682963371277
ml_latest_small,coupled_nmf,34,904,4,4.042588710784912,"f26,f14,f28","f26,f14,f28,f12,f4","f26,f14,f28,f12,f4,f16,f30,f34,f9,f23",0.0836954414844513,0.12471199035644531,0.19803717732429504,0.3645111322402954
ml_latest_small,coupled_nmf,34,1223,5,4.039413928985596,"f4,f28,f9","f4,f28,f9,f11,f24","f4,f28,f9,f11,f24,f26,f12,f15,f14,f16",0.08955211937427521,0.1303538829088211,0.20444095134735107,0.36692142486572266
